text,label
sinto que as declarações mais inocentes podem ser distorcidas em algo sinistro e impreciso,1
não sinto nenhuma compulsão em criticar os espectadores com o quão fabuloso quero que eles pensem que sou por causa das grifes que consegui adquirir,1
estou emocionado por realmente ter visto esta casa maravilhosa,1
lembro-me de dirigir para casa e chegar em casa me sentindo muito triste,0
"atualmente estou me sentindo péssimo com algum tipo de doença, não exatamente o que eu esperava em meu pouco tempo em casa, mas ei",0
estou me sentindo bastante desiludido com minha pesagem,0
"acho que este tipo de site seria incrível para fins de aprendizagem, pois já fornece ao espectador conhecimentos sobre a história de paris",1
"eu sei que isso significa que ele não se sente perigoso, seguro e relaxado, então não acho que isso esteja causando a ele qualquer estresse indevido",2
não tenho vontade de ir às compras depois estava tonto e me senti como um porco de pelúcia,0
eu sempre me sinto um pouco envergonhado,0
eu ainda me sinto derrotado,0
eu estava me sentindo mais agradecido,1
"eu nunca tive sorte com eles, então estou me sentindo um pouco cansado",0
eu me sinto tão culpado,0
"eu sinto que deveria estar mais incomodado com esse assunto, mas por algum motivo estou triste",2
"eu estava de volta à academia, dobrando as aulas e me sentindo muito bem, não perfeito, mas nem de longe como eu estava no início do ano",1
sinto que a palavra rico é precisa para descrever a textura e o resultado da cor,1
"não vou acordar com uma maldita dor de cabeça como quase todos os dias desta semana não vou me sentir carente, agarrador e inseguro como quase todos os dias desta semana não vou ser mau comigo mesmo como quase todos os dias desta semana",0
"estou me sentindo generoso, posso deixá-los trazer o cachorro com eles, caso contrário os animais ficarão por conta própria",1
"Eu realmente me arrependi quando soube que Shinae se casou com outro homem, oh, é muito triste, eu realmente espero que Alex e Shinae possam ser um casal na vida real, eles são perfeitos um para o outro",0
eu e os fãs torcendo pela Penn State me fizeram sentir um forte sentimento de pertencer à família Penn State,1
fico consternado com quantas pessoas ficam presas na mentalidade de salvação do tipo faça você mesmo,0
"sinto-me vermelho, minha masculinidade foi insultada e isso exige satisfação",2
estou muito emocionado em compartilhar com meus fãs porque muitas das minhas músicas são inspiradoras,1
sinto-me desapontado porque gastei tempo nisso e fiz algo diferente para criar uma composição interessante,0
eu me sinto muito sortudo por ter tropeçado nisso,1
estou com tanta raiva porque o câncer está matando lentamente meu pai,2
espero que o meu corra bem novamente porque no momento infelizmente estou me sentindo um pouco ressentido com o rescaldo das férias,2
"sinto-me mais determinado do que nunca a não apenas ajudar as pessoas que enfrentam estes desafios, mas também a fazer a minha parte para mudar a infraestrutura da nossa sociedade como um todo, para que este ciclo de desigualdade seja posto fim",1
eu me sinto criativamente inspirado,1
"eu sou forte porque sou fraco saber isso sobre você certamente melhoraria você como pessoa, é algo que eu gostaria de saber sobre mim mesmo e sobre todos os outros e sinto que valeria a pena perseguir",1
eu me sinto super bem,1
"me inspirei, mas saí me sentindo rejuvenescido e revigorado",1
"Eu ainda me sinto muito emo, mas agora é um friozinho na barriga, tudo vai ficar bem, tipo um e-mail, em vez de um sentimento de merda emo, então",1
Eu gosto ou me sinto particularmente delicioso com qualquer um deles,1
eu me sinto tão sujo,0
"sinto-me arrependido, envergonhado e envergonhado de cada coisa que já fiz, não consigo pensar em nada de que me orgulhe",0
"estou me sentindo alegre, mas ao mesmo tempo estou me sentindo triste não",1
me sinto mais confiante e tenho que pensar menos no que digo nos dias em que evito o inglês e leio gramática francesa pela manhã,1
sinto-me mais seguro ao tomar a decisão de me mudar para Los Angeles e tentar chegar ao ponto em que estou dirigindo filmes,1
"sinto uma perda pelas vidas preciosas que foram tiradas tão impiedosamente, um efeito colateral abominável do que acontece quando aqueles entre nós odeiam",1
preciso aprender a sentir tanta dor e sofrimento,0
lembro-me de me sentir impaciente com ela e até de lutar para gostar dela às vezes,2
"vou parar e considerar de onde veio minha refeição, não apenas em alguns momentos em que me sinto virtuoso, mas sempre que me sento para comer",1
sinto que já ouvi durante anos que sou inteligente,1
"eu estava intensamente consciente de quanto dinheiro ainda tinha no meu envelope de gasolina e comida e ainda tenho o que pretendia economizar para a próxima semana, o que me ajuda a não me sentir tão estressado e assustado",0
"Acordei esta manhã com uma mensagem do Sr. C declarando que ele estava caminhando para o trabalho enquanto digitava milhas e, portanto, estava se sentindo virtuoso",1
eu escalei aquele dia e uma corcunda horrível e me sinto fabuloso,1
continuei me sentindo assim pelas semanas seguintes até me convencer de que deveria fazer um teste de gravidez para ter certeza,1
hoje vou ser feliz vou gostar de me sentir entusiasmado com a vida alegre ansioso sabendo e fortalecido,1
estou acostumada a me decepcionar e me sentir rejeitada pelos caras,0
sinto-me tão abençoado e grato por poder abandonar algo tão doloroso por um lado e me abrir para algo ainda mais incrível por outro,1
"estou feliz em ver que ele está com um bom emprego, espero, mas não posso deixar de me sentir um pouco ganancioso",2
eu me sinto alegre por dentro,1
sinto a força da gravidade a temperatura do sol e do ar sinto o cheiro da terra e do ar e sinto o puxão agradável nos meus músculos,1
"tenho certeza de que qualquer pessoa que tenha visto alguém próximo passar por esse processo se sentirá totalmente inútil nesta situação, não sendo capaz de eliminar nenhum dos problemas ou doenças",0
"eu sei que isso parece muito reciclado e genérico, mas na verdade é como eu sinto que adoro cantar e adoraria ganhar a vida fazendo isso, mas estou indo para a escola porque sei que isso não está nas cartas de todas as pessoas talentosas do mundo para ter sucesso no mundo da música",1
Eu me senti muito bem quando os colegas de trabalho da minha esposa mostraram a ela o design no Pinterest e ela disse que meu marido era o designer,1
eu estava cansado de me sentir impotente e queria assumir o controle da situação,0
perdi um amigo próximo,0
"saio me sentindo desafiado e ansioso para estudar mais a palavra, não procurando o espírito santo para me dar outra experiência ou confuso não apenas sobre o que aconteceu, mas confuso sobre as escrituras",1
"visitei a Finlândia há algumas semanas e embora tenha sido maravilhoso e extremamente revigorante estar de volta à minha cidade natal pela primeira vez em quatro semanas, depois de passar apenas alguns dias lá, comecei a sentir um pouco de saudade de Tallinn",0
"prometi a mim mesmo que não vou mais participar de brindes porque me sinto ganancioso, mas não resisti a esse",2
odeio me sentir tão arrasado que tenho o hábito nada saudável de reprimir meus sentimentos,0
"eu preciso de alguém para me abraçar, me abraçar como se eles me amassem, realmente me amassem ficar lá em silêncio, apenas sentar e estar lá, só para me impedir de fazer algo estúpido, não podem ser meus pais, porque eu sei que vou apenas correr, não posso fugir dos outros gente eu me sinto rude",2
eu me sinto muito feliz cada vez que o vejo,1
acordei ontem de manhã me perguntando se tinha magoado os sentimentos da minha mãe e só tive uma sensação horrível no estômago e dores horríveis no peito,0
eu quero que ele sinta dor emocional,0
"tenho dificuldade em não me concentrar nisso, não sentir isso ao longo do dia, porque sei que ele está sofrendo e sei que minha mãe está sofrendo de uma maneira totalmente diferente",0
eu me sinto feio com meus semelhantes,0
eu me sinto tão humilhado e ao mesmo tempo humilhado pela bondade de seu coração,0
"Saí do fim de semana me sentindo simplesmente sujo, como se tivesse feito algo realmente prejudicial e esse sentimento, mais do que tudo, é o que domina minhas fracas tentativas de justificar minhas ações no fim de semana passado",0
eu baht em dólares e me sinto muito satisfeito com o pouco que gastei,1
estou me sentindo muito bem com isso,1
sinto que não tenho certeza de onde tudo está levando e pareceria um idiota se deturpasse as coisas,1
"Fiquei emocionado por ter esse resultado, mas como estava me sentindo péssimo, não pude nem comemorar até começar a me sentir melhor, o que parece ter ocorrido principalmente com o aumento da dosagem do hormônio de reposição da tireoide e da suplementação de estrogênio",0
"eu vou, vejo nossa bandeira hasteada nas escolas turcas e me sinto muito orgulhoso",1
"sou o chefe da minha família, deveria cuidar deles, mas sinto que não tenho valor para eles, não sou nada agora",0
me sinto muito otimista em relação,1
não sei se eles só queriam liderar uma corrida ou se estavam se sentindo tão bem tão cedo ou o que era,1
estou sentindo saudades dele,0
sucumbi ao temido vírus do viajante e me sinto um pouco podre,0
eu olho para seu rostinho doce chorando por sua mãe só querendo que eu o abrace e o ame e me sinto terrivelmente horrível por estar frustrada com ele,0
eu sinto muito por você,0
eu vejo e sinto e quem diria que eu poderia ficar com tanta raiva ao colocar uma chave na fechadura eu quero dar um soco na cara de alguém toda vez que coloco minha chave na fechadura eu sei que devo continuar,2
"estou muito motivado para aprender com as lições da história porque, caso contrário, sinto que estamos condenados a repetir os mesmos erros",0
"não desisti do blog, mas ainda sinto que quero tornar minhas postagens mais úteis para meus leitores",1
sinto-me um bastardo ingrato e ingrato por confessar que perdi momentaneamente o apreço pela vida que tenho,0
"não ganho nada e quero muito sentir que se alguém gosta de mim pelo que sou, não pela minha irmã teimosa",2
já sinto que a atmosfera ao redor parece perigosa,2
"depois de ver Sweeney Todd perturbado e enojado, sinto que são descrições melhores",0
"eu quero dizer na sua frente, mas surge um sentimento de vergonha e minha boca fica burra, não posso dizer que eu te amo muito, eu sei que você não gosta de mim porque na frente dos seus olhos eu não sou bonito como o que você pensa em sua mente, mas isso não é um razão pela qual você não me ama direito",0
nunca deixo de me divertir quando com uma única expressão facial tenho o poder de modificar o comportamento de um aluno,1
